,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
1800,SH688627,1.2395891,1.2607485,1.2468083,2.93021e-05,13,-0.03100154275045827,0.03975733393308145,0.008235033427902808,0.0004612128769427488,13,0.12499999984374999,0.9999999966666667,0.4075924068770812,0.05084775294054277,13
1801,SZ301366,1.2417519,1.2573202,1.2486995,1.749346e-05,13,0.06483578582403819,0.10619481783293577,0.0902181021563509,0.00016975165872318374,13,0.2857142853061225,0.4999999996875,0.42912660850000023,0.005363694327381114,13
1802,SZ300624,1.2465422,1.2603668,1.2517964,1.1210592e-05,14,0.03773478203167784,0.09038748636094034,0.07543518838683702,0.0002334178105843246,14,0.249999999375,0.6428571423979591,0.4732430508976448,0.008532140398055792,14
1803,SH688525,1.2470315,1.266432,1.2532352,2.035597e-05,17,0.01672234299424028,0.08162425795060298,0.0540918359617957,0.0003360271250138272,17,0.2857142853061225,0.9999999900000002,0.5272981903557331,0.027571965262347793,17
1804,SZ300287,1.2350473,1.2829382,1.2554363,0.00013527158,16,0.09474388977122267,0.12847252372137546,0.1144146497044895,7.430252575227301e-05,16,0.0,0.7499999981250001,0.4142440887029271,0.0272879067811703,16
1805,SZ300313,1.2477626,1.2713349,1.258407,3.1465523e-05,16,-0.11864014545344587,0.01882544654528975,-0.07078450313910703,0.0011811961165119885,16,0.0,0.3999999992,0.0834821427121014,0.018174957418858648,16
1806,SZ301221,1.2521639,1.2673641,1.2600956,1.2595144e-05,16,0.020027253164668926,0.05181004823879,0.03225873482902345,8.756788741084144e-05,16,0.2727272724793388,0.6666666659259258,0.43539411931319216,0.010128938605288827,16
1807,SZ301516,1.2264671,1.2822019,1.2605773,0.00017009268,14,0.15600101047377027,0.2254207381006564,0.18635678166269107,0.00042902041546688063,14,0.29999999969999996,0.7142857132653061,0.43443818047255195,0.012424947538188378,14
1808,SZ301213,1.2560275,1.2761083,1.2636029,3.6437807e-05,13,0.1487368600769329,0.20796687318772267,0.18246360326472738,0.0002743812846956002,13,0.0,0.49999999937499995,0.18168498135861244,0.03672182964059025,13
1809,SZ300399,1.2370278,1.2960708,1.2652051,0.0002853902,16,0.046260170720005406,0.08576679071792205,0.06949172496426909,0.00016639953614654975,16,0.0,0.49999999964285713,0.3337431559792111,0.014998574947196941,16
1810,SZ300520,1.2591139,1.2736232,1.2663122,1.9511115e-05,12,0.06395631092456198,0.10521339910946254,0.08536555313217063,0.00018940131356338566,12,0.3333333330555555,0.571428570612245,0.44514893283262796,0.00481485852848992,12
1811,SZ301626,1.2392379,1.3215281,1.2671403,0.00033486035,19,0.31823517832523945,0.37897420242863283,0.3469332428890233,0.0003449670518052277,19,0.0,0.0,0.0,0.0,19
1812,SZ300380,1.2311274,1.3097545,1.2673222,0.0003869236,22,0.2656708177359391,0.32109749493691697,0.28961008496944274,0.00026711573332722756,22,0.2352941175086505,0.5384615380473372,0.35113930535711607,0.00642172787344315,22
1813,SZ300120,1.2605997,1.2805308,1.2702456,2.4467055e-05,14,0.0527547012317266,0.0875876667473333,0.07066821975089647,0.0001159955854852034,14,0.4444444439506172,0.6923076917751478,0.5552710356822209,0.006125753464342703,14
1814,SZ301571,1.2589078,1.2905502,1.2702473,5.3667263e-05,16,-0.25670803935871167,-0.08641026529275536,-0.18183035039935685,0.0016613172347981413,16,0.0,0.9999999900000002,0.17708333185763891,0.12395833100810189,16
1815,SZ300377,1.2656523,1.2873888,1.2723938,3.715388e-05,13,0.1431356481636322,0.1733168270826272,0.15765728949580937,7.392762752795164e-05,13,0.39999999973333333,0.7272727266115702,0.5323738914805443,0.008565393181790818,13
1816,SZ300843,1.2631614,1.2942858,1.2725104,6.756785e-05,16,0.20286871396049747,0.2555264290955888,0.22798725795591052,0.0002476408051001985,16,0.3571428568877551,0.624999999609375,0.5080147278226782,0.006809989651049866,16
1817,SZ300713,1.2615556,1.2844843,1.2737488,4.52592e-05,10,0.19431892938109963,0.26197241560266643,0.2357512998643086,0.000597227792947066,10,0.4117647056401384,0.6190476187528344,0.5072009063806538,0.00376991104255965,10
1818,SZ301368,1.2557871,1.2957389,1.2742071,0.00010462997,18,-0.026538736050434726,0.02914834274095841,0.0012565178923678083,0.00021687100027881207,18,0.0,0.9999999975,0.7074074048212963,0.09677196714415756,18
1819,SZ301171,1.2664961,1.2845172,1.2748194,2.9912007e-05,16,0.002888705593654719,0.0515722708879251,0.027384418175236565,0.0002496568528774104,16,0.16666666638888888,0.5999999993999999,0.3617262227857165,0.01849272447296173,16
1820,SZ300690,1.2542442,1.2886232,1.2750015,0.00010442041,13,0.31400527532768885,0.35923162430004524,0.3357395418114669,0.0001774980141210911,13,0.0,0.45454545413223135,0.18167665646161335,0.01791488640159686,13
1821,SZ300333,1.257631,1.3017727,1.2758063,0.00017213364,12,0.16389306734428805,0.20944075905925152,0.1829981919723325,0.00021599743915584542,12,0.37499999953124996,0.571428570612245,0.4517355801480329,0.003399679571896326,12
1822,SZ300686,1.2688986,1.2868648,1.2759163,3.564598e-05,13,0.035094575328010025,0.147892931408182,0.09735893697581195,0.0009521570344124709,13,0.2222222219753086,0.6923076917751478,0.5072990039588302,0.022267418217877987,13
1823,SZ301500,1.273155,1.2837327,1.2771571,6.5476465e-06,16,0.1502221603271359,0.2095534351143476,0.1796598759378289,0.00028749951102436495,16,0.0,0.5454545449586776,0.333922432963528,0.014106366964397283,16
1824,SZ300468,1.2737484,1.2896395,1.2794577,2.7272092e-05,13,-0.07434884705905372,-0.0036546738483646075,-0.029372698949095284,0.0003358495886179734,13,0.16666666638888888,0.7999999984,0.5134615375164352,0.024161324711269107,13
1825,SZ301517,1.26807,1.3068522,1.2809056,0.000110551075,13,0.07613368308155044,0.14930971236021007,0.12300936983219295,0.0003644605721672145,13,0.0,0.9999999983333333,0.6089743562232907,0.2029914510706019,13
1826,SZ301041,1.2809472,1.2937043,1.2858995,1.3170103e-05,12,-0.047019269845645924,0.08514788839259797,0.02220935020316481,0.001368029284497783,12,0.3571428568877551,0.7142857137755102,0.5546672073314646,0.015315058194198199,12
1827,SZ300071,1.2667996,1.310954,1.2873318,0.00010970294,19,0.08322774214851911,0.14369443058913836,0.10376332295256654,0.00031304628359152904,19,0.14285714265306124,0.5555555549382716,0.2831716869674881,0.01148208028351141,19
1828,SZ300256,1.2795128,1.303211,1.28771,4.3101638e-05,18,0.18624361505629883,0.2385398950119807,0.21251127585751173,0.00024789788684980547,18,0.29999999985,0.5333333329777777,0.4104218726113358,0.004007961577644333,18
1829,SZ300731,1.2843233,1.2914544,1.287906,5.1902825e-06,15,0.039401973318597384,0.09380143943764067,0.06268936686837882,0.0002508336061208192,15,0.47619047596371883,0.624999999609375,0.532758908832626,0.002029963099228108,15
1830,SZ300167,1.2718941,1.3171935,1.2886266,0.00019821864,15,-0.0030223855057829947,0.04228220315472341,0.012935484599337334,0.00016952316677054088,15,0.0,0.9999999966666667,0.5238888872093982,0.08554431150706275,15
1831,SZ300085,1.273352,1.3140037,1.2926614,9.07711e-05,16,0.08602955181324402,0.16889199292278434,0.14011351714905057,0.00047742741440658765,16,0.37037037023319613,0.611111110771605,0.4861770412718678,0.005005134585012629,16
1832,SZ300868,1.285722,1.3123707,1.2941118,6.228021e-05,18,0.19852942885008915,0.2516492660214638,0.22175668376248267,0.00020624999020685915,18,0.45454545413223135,0.7142857137755102,0.5700196404004872,0.006874196946805555,18
1833,SZ300945,1.2900871,1.3016394,1.2944787,9.435648e-06,12,0.1311734213992137,0.16779452147591925,0.14815845388873958,0.00013979887008200222,12,0.3846153843195266,0.749999999375,0.5098035471300258,0.01296405443965532,12
1834,SZ300063,1.2860514,1.3278103,1.2963088,0.00016747782,9,0.04784193717925796,0.10622942782026969,0.07071742938000544,0.00028695462470949227,9,0.2857142853061225,0.6666666655555555,0.47498797417944133,0.01854246429721348,9
1835,SZ300264,1.2937121,1.3089283,1.2993712,2.047298e-05,12,0.1024144992194022,0.17207639965557034,0.1297140658363017,0.0004701295157548301,12,0.29999999969999996,0.8333333319444445,0.537240037620894,0.018491133917098675,12
1836,SH688721,1.2880363,1.3168318,1.2994604,8.4573556e-05,16,0.17294434890988997,0.28464284261973577,0.2412717823356183,0.0007311360898258625,16,0.0,0.9999999900000002,0.24999999750000004,0.19999999600000012,16
1837,SH688256,1.2968937,1.3147695,1.3041643,1.6904365e-05,16,0.040308604760809566,0.09982916766957117,0.06784736772573259,0.00027351705826631075,16,0.0,0.6249999992187499,0.38392987620559027,0.027241116975907628,16
1838,SZ300947,1.2912632,1.3262596,1.3063244,0.00015514992,10,0.13421680413867118,0.24317345644636343,0.21359184698776135,0.0010361124790083853,10,0.1999999998,0.571428570612245,0.440656565198129,0.010787181029622124,10
1839,SZ301337,1.3006005,1.3258349,1.3075356,5.1275678e-05,18,0.16692268641374802,0.20215672809480117,0.18791356171488763,0.00011621444628464808,18,0.3999999992,0.9999999966666667,0.8085978806570074,0.0393511658951967,18
1840,SZ300956,1.2967812,1.3227625,1.3090461,8.5854255e-05,11,0.15214629540187172,0.21934048447529134,0.1953942612809002,0.00036750307268341737,11,0.4999999995833333,0.9999999975,0.7539518547869403,0.02620035649830025,11
1841,SZ301205,1.3013161,1.3225588,1.3091607,2.6978085e-05,15,-0.010944885746375681,0.08804402745904297,0.05958129467701509,0.0006350067277034703,15,0.249999999375,0.4999999995833333,0.38082679803346725,0.008728458865458201,15
1842,SZ301001,1.2928041,1.3237107,1.3107231,7.62605e-05,18,0.13341090320102655,0.20830150383564544,0.17486409445078907,0.00040037209873724437,18,0.28571428551020406,0.8571428559183674,0.6655989246384212,0.015397301245696245,18
1843,SZ301489,1.3049786,1.3199832,1.3115971,2.6419648e-05,15,0.020420168811823527,0.11071434621544982,0.07775710458234254,0.0005343905153957689,15,0.0,0.9999999983333333,0.6431746011901561,0.1060389258208312,15
1844,SZ300295,1.2994217,1.3354956,1.313654,0.00010541225,14,0.02772496494791184,0.061450617705358264,0.04037718535041923,0.0001262063088218769,14,0.2222222219753086,0.999999995,0.39382086094023006,0.03636957322636008,14
1845,SZ301486,1.3036278,1.3277713,1.3155158,3.9297207e-05,14,-0.00801631156829251,0.03714724557124389,0.01369824750492675,0.00016709038050159678,14,0.3333333330555555,0.5999999993999999,0.49566544485699554,0.007083111530033575,14
1846,SZ300364,1.3007603,1.3244127,1.3157657,3.773048e-05,12,-0.009029307157598932,0.050531718823581206,0.02642822024597502,0.00038810173503446083,12,0.2857142853061225,0.7499999981250001,0.5028258769372848,0.014205265284701995,12
1847,SZ300050,1.3019599,1.3307506,1.3162707,9.1914364e-05,13,0.09473832584662023,0.19526934246755262,0.13954206378904352,0.0005320607941522704,13,0.2727272724793388,0.46153846118343195,0.38865985037243117,0.003404070588015359,13
1848,SZ300255,1.3101088,1.3303303,1.3190129,4.1932388e-05,17,-0.038103568587138016,0.04551457681290081,0.0024612290928783687,0.0004126392747196442,17,0.19999999986666667,0.571428570612245,0.32264914601022876,0.010214952027123147,17
1849,SZ300913,1.3172665,1.3268174,1.3210932,7.065843e-06,16,0.07570005855881577,0.16397947197186663,0.1249019260941384,0.0005200977526025601,16,0.39999999973333333,0.7272727266115702,0.5333021589091579,0.008328698286915206,16
1850,SH688130,1.3157613,1.3335439,1.3219233,2.3612703e-05,17,0.04567013147777938,0.10555565065969495,0.07394504531161225,0.00026452323134540183,17,0.4318181817200413,0.642857142627551,0.5283437905711319,0.0036247393001199385,17
1851,SZ300147,1.320201,1.3355947,1.3244885,2.5533902e-05,15,0.045648692935904955,0.09876145637484644,0.07991309181739911,0.0002137985076184597,15,0.2222222219753086,0.3999999992,0.3297606873155506,0.002763118345029351,15
1852,SZ300551,1.3095781,1.3513021,1.3266659,0.000100520236,16,0.03304614283398955,0.08852442861183712,0.06072884919873634,0.00021736944996499696,16,0.0,0.5999999988,0.1302083329435764,0.04482291639938309,16
1853,SZ300242,1.3103582,1.3532988,1.3294637,0.000114862145,16,-0.04229234617681148,0.027349562314436065,-0.008323009656088665,0.000459034979257993,16,0.0,0.9999999966666667,0.596266232292278,0.05769113787001417,16
1854,SZ300975,1.3228422,1.3439116,1.3304856,4.562631e-05,13,0.07664349477457345,0.10287403974720855,0.09228195263710291,7.317447327247765e-05,13,0.3333333322222222,0.6666666659259258,0.5260073249783025,0.012950171490564613,13
1855,SH688535,1.3208671,1.348875,1.3308061,5.15526e-05,18,0.03943037108568646,0.0860864965858585,0.06261104452402093,0.0001494056928335191,18,0.0,0.49999999949999996,0.41192850288019395,0.016881531908930103,18
1856,SH688631,1.3279817,1.3379875,1.3330489,7.090022e-06,16,0.11412712716562477,0.174918336483481,0.13749655727128313,0.0003757731788632213,16,0.0,0.9999999975,0.4910714273803146,0.07415079331036016,16
1857,SZ300310,1.3171289,1.354005,1.3348085,0.000102657476,12,0.016879574163448728,0.06231203332376147,0.03434836020691059,0.00021080777532393058,12,0.19999999986666667,0.7333333328444444,0.48410344393002114,0.019684585478655644,12
1858,SZ300013,1.333445,1.3467854,1.3388871,1.7040726e-05,13,-0.026991553108528295,0.022243553460373183,0.000619220972907884,0.00018108826709490027,13,0.1999999996,0.6666666659259258,0.42881562819900915,0.014530883549453906,13
1859,SZ300641,1.3415991,1.3541145,1.3482095,1.2771306e-05,19,0.00017283685118988366,0.027078549194035476,0.016419410459139472,6.644071055137239e-05,19,0.3333333322222222,0.8571428559183674,0.6249144086169646,0.017908463087204198,19
1860,SZ301536,1.3433567,1.3516712,1.34836,7.8401445e-06,16,0.0044624255210154755,0.10823394984965475,0.040773404977971,0.0007958679920017637,16,0.0,0.999999995,0.40937499874114586,0.0958506937628376,16
1861,SZ301016,1.3342942,1.3625945,1.3519118,6.127704e-05,13,0.33011522606011906,0.3787978236697868,0.3587854447217145,0.0003038290219974877,13,0.5333333329777777,0.9090909082644627,0.686649913081292,0.015713016924529328,13
1862,SZ300991,1.342235,1.3690542,1.3529681,4.87819e-05,15,0.091434813559683,0.1939504381759913,0.16071949949857053,0.0008083367468744443,15,0.4285714279591837,0.8888888879012344,0.7180280823247126,0.01952412450894439,15
1863,SZ301315,1.3343332,1.3788017,1.3559065,0.00013819883,12,-0.07937416995885045,0.0020721515804785974,-0.03205060223454927,0.00045982544767263607,12,0.0,0.49999999916666665,0.233531745593913,0.015022117374853679,12
1864,SZ300052,1.355022,1.3792235,1.3625051,4.231913e-05,15,0.1263825609338761,0.16176678242714654,0.14829396015873775,8.2952885607409e-05,15,0.2777777776234568,0.5833333328472222,0.3810831423704614,0.006320099298908104,15
1865,SZ300570,1.3538753,1.3766923,1.3645124,4.613663e-05,16,-0.05576377061414274,0.010358457630071953,-0.028386160365028452,0.0002589105752500784,16,0.14285714265306124,0.5999999988,0.3997271814976691,0.019136993199991983,16
1866,SZ301183,1.3544052,1.379302,1.3659952,5.0467548e-05,15,0.05542830335611071,0.10869493070832736,0.08585480098153608,0.00019505082061885585,15,0.0,0.4999999975,0.28629629532380657,0.020343327226944184,15
1867,SZ300719,1.3555303,1.386928,1.3688165,9.102076e-05,16,0.14566956591206437,0.18230221944555466,0.16755742502980508,0.0001329633439148211,16,0.37499999953124996,0.7999999984,0.566493054302609,0.01590171670886172,16
1868,SH688498,1.3649302,1.3724008,1.3690041,4.3078467e-06,13,-0.06099535216334647,-0.002748117367427781,-0.03747185574563607,0.000396346610656957,13,0.0,0.7499999981250001,0.4367521358256885,0.04587725523105849,13
1869,SH688426,1.3597683,1.379355,1.3713028,4.0370913e-05,16,-0.028817956087171605,0.018674617960511168,-0.010184596997304387,0.0002390957449766816,16,0.0,0.6666666644444444,0.3271527992839763,0.03356564987163092,16
1870,SZ301085,1.377014,1.388916,1.3816125,8.630333e-06,16,0.009481358481296632,0.05447927811948477,0.03407174119991999,0.00013502124762315127,16,0.1111111109876543,0.6249999992187499,0.3901107874081406,0.015440638469502388,16
1871,SZ300293,1.3662752,1.404418,1.3854902,9.6709206e-05,16,0.17665614135244934,0.2263447015052973,0.20806917655893226,0.0001719432280239733,16,0.16666666638888888,0.9999999900000002,0.5496144458536222,0.05188099333279041,16
1872,SZ300270,1.3768898,1.397056,1.3855561,3.2660428e-05,16,-0.07486332819273513,0.04928987918457958,-0.008968640242633014,0.0014352632183925575,16,0.41666666631944443,0.7999999984,0.5551957527409993,0.011364962672366224,16
1873,SZ300177,1.3651266,1.4061307,1.3885396,0.00010498202,15,0.1455595498867002,0.20827164150662505,0.18565725675882655,0.00023879365877461128,15,0.14285714265306124,0.49999999937499995,0.3326190470748938,0.01581669090247937,15
1874,SH688070,1.3754649,1.405646,1.3906646,5.1916988e-05,16,0.07344015616534008,0.11112040027707475,0.09655244268429393,8.929217305601831e-05,16,0.16666666638888888,0.4999999996875,0.3656104104823192,0.011533824566672363,16
1875,SZ301592,1.3509297,1.4379785,1.3924234,0.00048485553,14,0.1791041716062224,0.2609528448692707,0.2157575281545947,0.0007022441652505257,14,0.0,0.0,0.0,0.0,14
1876,SZ300081,1.3859017,1.4086599,1.3984882,3.5375368e-05,14,-0.07097180116005875,-0.016876014200220047,-0.043280971127315306,0.0002848741771896037,14,0.0,0.4444444439506172,0.2272443822926272,0.015517248486721666,14
1877,SZ300394,1.3927914,1.4073249,1.3991255,1.6862838e-05,15,-0.01213836643582169,0.03907594175963581,0.0077308853160462975,0.0002590176635485419,15,0.0,0.7999999984,0.34677248611398864,0.07654757069823125,15
1878,SZ300210,1.3930573,1.4101945,1.4010062,1.618708e-05,14,-0.07670550034325171,-0.028031261441423063,-0.05845951698943126,0.0002115487403045829,14,0.1111111109876543,0.6666666644444444,0.3465245066089701,0.01720396699134954,14
1879,SZ300169,1.3728646,1.4274871,1.4041837,0.00018212115,13,0.09316589041484695,0.1354496506947968,0.11262552245531315,0.0002265824586398402,13,0.0,0.6666666644444444,0.2882783876723312,0.04305126730062162,13
1880,SZ301036,1.3929983,1.4255979,1.4057213,0.00011230638,12,0.17518847684590375,0.23944130234283306,0.20698019314612384,0.00034216686013109865,12,0.49999999937499995,0.7142857132653061,0.6134469689645424,0.006368142795806031,12
